date,pickup,delivery,equipment,distance,posted_rate,predicted_rate,absolute_error,percentage_error
2025-09-27,Chattanooga,Philadelphia,Reefer,974.8,2304.14,2226.4102,77.72984374999987,3.3734861488451164
2025-09-27,Reno,Columbia,Dry Van,2279.0,4190.5,4155.418,35.08203125,0.8371800799427277
2025-09-27,Baton Rouge,Lexington,Reefer,742.8,1840.83,1765.4186,75.41142089843743,4.096598865644162
2025-09-27,Louisville,Albany,Dry Van,1114.6,2186.6,2166.5103,20.08974609374991,0.9187663996044046
2025-09-27,Nashville,Bakersfield,Dry Van,1863.4,3436.63,3343.5598,93.07018554687511,2.7081817229924403
2025-09-27,Hartford,Amarillo,Reefer,2204.2,4662.25,4199.21,463.0400390625,9.93168618290525
2025-09-27,Oklahoma City,Austin,Dry Van,239.0,634.61,625.4206,9.189406738281264,1.4480400148565675
2025-09-27,Lubbock,Savannah,Dry Van,1241.1,2438.48,2468.9602,30.480205078124982,1.2499674009270112
2025-09-27,Greensboro,Louisville,Dry Van,336.1,784.6,762.81726,21.782739257812523,2.7762859110135767
2025-09-27,San Antonio,St. Louis,Reefer,917.1,2296.04,2195.9844,100.05562499999996,4.357747469556278
2025-09-27,Charleston,Phoenix,Reefer,2487.1,5454.91,5596.559,141.64908203125015,2.5967262893659133
2025-09-27,Oklahoma City,Baltimore,Reefer,1785.6,3974.29,4604.4106,630.12064453125,15.854923634944859
2025-09-27,Albany,Philadelphia,Flatbed,417.6,1001.0,949.06885,51.93115234375,5.187927307067932
2025-09-27,Atlanta,Tucson,Flatbed,1823.4,3900.3,3708.3774,191.92255859375018,4.920712729629777
2025-09-27,Hartford,Atlanta,Reefer,977.8,2212.19,2169.0452,43.144833984375055,1.9503222591357456
2025-09-27,Buffalo,New York,Flatbed,330.0,839.84,790.62366,49.21634277343753,5.8602046548672995
2025-09-27,Lexington,Green Bay,Reefer,616.0,1537.28,1542.3586,5.078642578125027,0.33036548827312057
2025-09-27,Richmond,Mobile,Reefer,935.8,2180.76,2109.1018,71.65819335937522,3.28592753716022
2025-09-27,Philadelphia,Chattanooga,Dry Van,989.4,1957.42,1960.4196,2.9995556640624272,0.15324026851991024
2025-09-27,Fort Wayne,Baltimore,Reefer,839.1,1929.82,1830.1188,99.70122558593744,5.166348446276722
2025-09-27,Atlanta,Oklahoma City,Reefer,851.5,2057.32,2024.4908,32.829155273437664,1.5957243050880594
2025-09-27,Reno,Buffalo,Dry Van,2489.8,4317.37,4385.955,68.58507812500011,1.588584673655492
2025-09-27,Milwaukee,St. Louis,Reefer,154.4,476.13,494.4178,18.287785644531255,3.840922782544947
2025-09-27,Hartford,Baton Rouge,Dry Van,1527.3,3101.26,2944.6262,156.63377929687522,5.05064971324156
2025-09-27,Charleston,Tucson,Dry Van,2314.1,4249.3,4260.0186,10.718554687499818,0.2522428326430193
2025-09-27,Detroit,Buffalo,Reefer,377.7,989.93,970.92224,19.00775878906245,1.9201114007114088
2025-09-27,Lexington,Albuquerque,Dry Van,1587.3,3184.6,3101.6042,82.99575195312491,2.6061593906024276
2025-09-27,Nashville,Grand Rapids,Dry Van,691.0,1345.5,1356.7438,11.2437744140625,0.8356577045011148
2025-09-27,Columbia,San Antonio,Reefer,1112.0,2627.09,2512.5996,114.49039062500015,4.358068837573137
2025-09-27,Chattanooga,Amarillo,Reefer,1122.7,2577.85,2479.7947,98.05532226562491,3.8037636893389806
2025-09-27,Reno,Harrisburg,Reefer,2505.3,5195.38,4958.0303,237.3497265625001,4.568476734377469
2025-09-27,Salt Lake City,Providence,Dry Van,2811.7,5082.25,4960.8687,121.38134765625,2.3883387801908604
2025-09-27,Milwaukee,Louisville,Dry Van,224.8,530.21,517.9397,12.270302734375036,2.3142344984770253
2025-09-27,Little Rock,Nashville,Dry Van,295.6,747.51,737.4196,10.090383300781241,1.3498659952082568
2025-09-27,Jacksonville,Grand Rapids,Flatbed,939.6,2129.9,2001.278,128.6220458984376,6.038877219514418
2025-09-27,Baton Rouge,Louisville,Reefer,673.5,1672.82,1594.4023,78.41765624999994,4.687752193900117
2025-09-27,St. Louis,Lexington,Dry Van,334.9,752.71,734.76984,17.940163574218786,2.3834097559775724
2025-09-27,Oklahoma City,Cincinnati,Reefer,905.9,2119.15,2001.614,117.53598632812509,5.546374080557067
2025-09-27,Shreveport,Indianapolis,Flatbed,527.6,1412.29,1376.2207,36.069296874999964,2.5539582433494514
2025-09-27,Fresno,Providence,Dry Van,3285.9,6112.28,5727.93,384.34982421874975,6.288158006811694
2025-09-27,San Antonio,Reno,Dry Van,1580.4,2999.69,2810.4023,189.28765625000005,6.310240599861987
2025-09-27,Fresno,Jacksonville,Dry Van,2428.2,4493.91,4442.038,51.871914062499854,1.1542713152355044
2025-09-27,Charleston,New York,Dry Van,620.6,1279.9,1274.7657,5.134252929687591,0.40114484957321594
2025-09-27,Savannah,Las Vegas,Dry Van,2231.3,4286.1,4365.124,79.02402343749964,1.8437279446933024
2025-09-27,Louisville,Grand Rapids,Dry Van,509.6,1138.54,1121.1547,17.385336914062464,1.526985166446718
2025-09-28,Baltimore,Albany,Dry Van,493.0,1093.77,1066.744,27.025981445312482,2.4709016927976157
2025-09-28,Shreveport,Amarillo,Reefer,820.0,2008.04,2014.032,5.991982421875036,0.2983995548831217
2025-09-28,Raleigh,Oklahoma City,Dry Van,1457.5,2928.47,2904.1804,24.2895800781248,0.829429021916728
2025-09-28,Baton Rouge,Charleston,Reefer,956.7,2285.6,2225.9216,59.67836914062491,2.611059202862483
2025-09-28,Toledo,Montgomery,Reefer,832.1,2108.91,1927.9142,180.99581542968735,8.58243431107479
2025-09-28,Milwaukee,Lexington,Dry Van,318.2,773.3,750.22235,23.077648925781205,2.984307374341291
2025-09-28,Houston,Amarillo,Dry Van,693.6,1490.97,1431.6171,59.35293457031253,3.980826882520274
2025-09-28,Greensboro,Detroit,Dry Van,622.2,1251.3,1214.7761,36.523876953124955,2.9188745267421847
2025-09-28,Milwaukee,Greensboro,Dry Van,484.3,1081.43,1061.2042,20.225776367187564,1.8702806808750971
2025-09-28,Philadelphia,Washington,Dry Van,281.3,662.77,650.95386,11.816142578124982,1.7828420987861522
2025-09-28,Corpus Christi,Syracuse,Dry Van,1690.0,3176.32,2365.1956,811.1244433593752,25.536609767258184
2025-09-28,Houston,San Antonio,Dry Van,286.0,713.74,667.36993,46.37006591796876,6.496772762906487
2025-09-28,Houston,Austin,Reefer,391.7,1137.0,1081.013,55.987060546875,4.9241038299802105
2025-09-28,Buffalo,Tulsa,Dry Van,1219.7,2519.53,2445.8367,73.6933300781252,2.924884009244787
2025-09-28,Hartford,Salt Lake City,Flatbed,2540.7,5116.14,4717.8843,398.2557226562503,7.78430071609163
2025-09-28,Buffalo,Columbia,Flatbed,647.7,1451.38,1346.1765,105.20348632812511,7.248514264226123
2025-09-28,Shreveport,Baton Rouge,Dry Van,185.1,515.71,510.42587,5.284127197265661,1.024631517183235
2025-09-28,Phoenix,Nashville,Flatbed,1932.8,3964.27,3831.1294,133.14060546874998,3.3585150726047917
2025-09-28,San Antonio,Baton Rouge,Dry Van,417.9,1046.48,1080.8129,34.33286621093748,3.280795257524031
2025-09-28,Lubbock,Dayton,Dry Van,1285.0,2576.92,2531.2307,45.68928710937507,1.7730192287449775
2025-09-28,Lexington,Syracuse,Dry Van,688.2,1416.65,1329.4666,87.18344726562509,6.154198091668731
2025-09-28,Memphis,Madison,Dry Van,508.9,1137.5,1126.1528,11.34716796875,0.997553228021978
2025-09-28,Richmond,Green Bay,Dry Van,837.7,1714.87,1650.6785,64.19153320312489,3.7432302858598545
2025-09-28,Madison,Atlanta,Dry Van,599.8,1320.09,1253.2081,66.88187011718742,5.06646290155879
2025-09-28,Dallas,Columbia,Flatbed,768.8,1953.03,1808.7865,144.24350097656247,7.38562648687232
2025-09-28,Montgomery,Phoenix,Dry Van,2041.2,3981.74,3771.689,210.05103515624978,5.275357887663428
2025-09-28,New York,Montgomery,Dry Van,1053.3,2043.62,2081.0674,37.44738281250011,1.832404400646897
2025-09-28,Little Rock,Detroit,Dry Van,910.8,1811.32,1811.7896,0.46955078125006366,0.02592312684948345
2025-09-28,Jacksonville,Tucson,Dry Van,1943.0,12797.54,3460.6277,9336.912314453126,72.9586491970576
2025-09-28,El Paso,Phoenix,Dry Van,544.8,1152.43,1165.532,13.101982421874936,1.1369004991084002
2025-09-28,New York,Raleigh,Dry Van,456.7,988.29,920.4528,67.83718017578121,6.86409658863099
2025-09-28,Albuquerque,Los Angeles,Dry Van,738.9,1604.79,1538.8141,65.97591308593746,4.111186702679944
2025-09-28,Dallas,Memphis,Flatbed,484.0,1244.65,1219.9514,24.69858398437509,1.9843798645703685
2025-09-28,Philadelphia,Memphis,Flatbed,1131.2,2440.28,2385.0015,55.2785351562502,2.2652537887558064
2025-09-28,Hartford,Indianapolis,Dry Van,1067.5,2161.46,2216.0552,54.595175781249964,2.5258471487443654
2025-09-28,Atlanta,Buffalo,Reefer,753.5,1781.92,1767.9009,14.019121093750073,0.7867424516111875
2025-09-28,Baton Rouge,Tampa,Dry Van,435.5,1060.01,1081.8713,21.86133789062501,2.062370910710749
2025-09-28,Richmond,Cincinnati,Flatbed,647.3,1519.45,1457.0343,62.415698242187545,4.107782305583438
2025-09-28,San Antonio,Philadelphia,Flatbed,1833.8,3934.89,3864.5825,70.30748046874987,1.786771179594598
2025-09-28,Savannah,Kansas City,Dry Van,771.0,1628.9,1600.5924,28.30759277343759,1.7378349053617528
2025-09-28,New Orleans,Milwaukee,Dry Van,615.6,1410.12,1368.5338,41.58618652343739,2.9491239414686263
2025-09-28,Charleston,Tulsa,Flatbed,995.9,2438.58,2315.805,122.77506835937493,5.034695124185999
2025-09-28,Montgomery,Baton Rouge,Dry Van,470.5,1084.53,1064.0571,20.472871093749973,1.8877182829197876
2025-09-28,Bakersfield,Baton Rouge,Dry Van,1625.6,3188.14,3105.2932,82.84678710937487,2.5985931329670238
2025-09-28,Shreveport,Amarillo,Flatbed,834.4,2010.31,1878.5494,131.76056152343745,6.554240964002441
2025-09-28,Nashville,Columbia,Dry Van,323.7,753.24,731.3288,21.91120361328126,2.908927249386817
2025-09-28,Hartford,Oklahoma City,Reefer,1844.9,4230.2,4319.7134,89.51337890625018,2.1160554797941042
2025-09-28,Grand Rapids,Philadelphia,Dry Van,885.0,1639.84,1664.8295,24.989467773437582,1.5238967078152492
2025-09-28,Richmond,Bakersfield,Flatbed,2578.1,5406.93,5052.43,354.4998242187503,6.556397516127456
2025-09-28,San Antonio,Columbia,Dry Van,1110.2,2151.5,2267.904,116.404052734375,5.41036731277597
2025-09-28,Bakersfield,Salt Lake City,Dry Van,296.5,718.39,717.02966,1.3603369140624864,0.1893591105197019
2025-09-28,Hartford,Columbia,Flatbed,822.1,1873.55,1814.588,58.961987304687455,3.147073059415946
2025-09-28,Green Bay,Lexington,Dry Van,610.2,1296.2,1286.9685,9.231494140625045,0.7121967397488849
2025-09-28,Detroit,El Paso,Dry Van,1831.0,3288.85,3336.8875,48.03745117187509,1.460615448314003
2025-09-28,Reno,Lexington,Dry Van,2071.6,3645.77,3529.3904,116.37961914062498,3.192182149192763
2025-09-28,Fresno,Charleston,Flatbed,2695.0,5754.21,5243.733,510.47708984375004,8.871367048539245
2025-09-28,Columbia,Montgomery,Flatbed,332.5,930.58,945.6041,15.024125976562459,1.6144905302674095
2025-09-28,Lubbock,Madison,Reefer,1159.3,2641.2,2543.754,97.44609374999982,3.68946288618809
2025-09-28,Fort Wayne,Corpus Christi,Dry Van,1251.4,2453.74,2453.753,0.012929687500218279,0.000526937960020959
2025-09-28,Louisville,Baltimore,Flatbed,955.2,2306.76,2176.2632,130.49681640625022,5.657147531873719
2025-09-28,Oklahoma City,Philadelphia,Dry Van,1778.7,3441.04,3440.2925,0.7475195312499636,0.021723651316170798
2025-09-28,Providence,Charleston,Reefer,718.4,1652.67,1620.494,32.17598144531257,1.9469090287421307
2025-09-28,Kansas City,St. Louis,Reefer,121.2,389.7,357.44556,32.25444335937499,8.276736812772644
2025-09-28,Cincinnati,Memphis,Flatbed,243.9,690.48,698.59515,8.115153808593732,1.1752916534285904
2025-09-28,Tucson,Houston,Dry Van,1313.7,2741.16,3144.428,403.26797851562515,14.711581174233727
2025-09-28,Raleigh,Tampa,Reefer,861.4,2075.87,2002.617,73.25305664062489,3.5287882497759924
2025-09-28,Tucson,Montgomery,Reefer,1869.4,4097.27,4140.738,43.46779296874956,1.0608964742072053
2025-09-28,Nashville,Lubbock,Dry Van,931.9,1969.64,1990.1725,20.5324853515624,1.0424486379014641
2025-09-28,Memphis,Charleston,Reefer,697.2,1723.88,1682.1077,41.77233398437511,2.423157875511933
2025-09-28,Dallas,Oklahoma City,Flatbed,316.2,901.55,933.3458,31.795825195312545,3.5267955404927678
2025-09-28,Oklahoma City,Shreveport,Reefer,457.5,1309.13,1257.7526,51.37743652343761,3.9245480986179833
2025-09-28,Albuquerque,Columbia,Reefer,1751.0,3751.81,3659.2893,92.52069335937495,2.4660282199624968
2025-09-28,Montgomery,Phoenix,Dry Van,2098.9,3906.11,3644.0457,262.0643457031251,6.709087703703304
2025-09-28,Cincinnati,Tucson,Reefer,1842.1,4028.7,3948.7717,79.92827148437482,1.9839717895195679
2025-09-28,Albuquerque,Chattanooga,Dry Van,1454.8,2724.61,2591.1472,133.46278320312513,4.898417872764363
2025-09-28,Mobile,San Francisco,Dry Van,2246.0,4211.03,4147.5767,63.453339843749745,1.506836565964853
2025-09-28,Atlanta,Kansas City,Flatbed,479.1,1207.36,1146.8481,60.5118554687499,5.011914877811913
2025-09-28,Dayton,Mobile,Reefer,691.8,1687.68,1459.5177,228.16229980468756,13.519286820054013
2025-09-28,Jacksonville,Corpus Christi,Dry Van,882.7,1834.37,1863.286,28.91601074218761,1.576345597790392
2025-09-28,El Paso,New Orleans,Reefer,1234.3,2811.69,2723.225,88.46490234375005,3.146324891568774
2025-09-28,Amarillo,Mobile,Dry Van,1103.7,2222.13,2078.6404,143.4896191406251,6.457300839312961
2025-09-28,Atlanta,Phoenix,Dry Van,2080.5,3940.37,3786.4944,153.8756152343749,3.9051057447492217
2025-09-28,Bakersfield,Albuquerque,Dry Van,495.2,1130.78,1092.1576,38.62240722656247,3.41555450455106
2025-09-28,Bakersfield,Lubbock,Dry Van,1217.2,2349.87,2367.0896,17.21959960937511,0.7327894568369787
2025-09-28,Madison,Buffalo,Dry Van,696.3,1405.8,1283.1425,122.65754394531245,8.725106270117546
2025-09-28,Fort Wayne,Madison,Dry Van,292.0,679.49,657.348,22.14197753906251,3.2586171303569604
2025-09-28,Raleigh,Shreveport,Reefer,1010.5,2341.7,2306.2158,35.48417968749982,1.515317063991964
2025-09-28,Dayton,Shreveport,Dry Van,734.7,1592.02,1512.0319,79.98813964843748,5.02431751161653
2025-09-28,Buffalo,Memphis,Reefer,863.3,1914.47,1835.2706,79.19937011718753,4.136882276410052
2025-09-28,Green Bay,Washington,Flatbed,763.1,1741.04,1489.8607,251.17928222656246,14.426967917254196
2025-09-28,Austin,Atlanta,Reefer,1044.7,2431.83,2302.9287,128.90128906249993,5.300587995974222
2025-09-28,Dayton,Los Angeles,Dry Van,2171.3,4092.63,4110.749,18.11902343749989,0.4427232229031183
2025-09-28,Harrisburg,Tampa,Dry Van,1087.6,835.1,2196.4097,1361.30966796875,163.01157561594422
2025-09-28,Harrisburg,Tampa,Dry Van,1086.1,2027.96,2036.4745,8.514487304687464,0.41985479519751195
2025-09-28,Toledo,Dayton,Flatbed,203.5,572.78,605.3497,32.56967041015628,5.686244353880421
2025-09-28,Atlanta,Mobile,Reefer,285.2,774.13,813.36163,39.231633300781255,5.067835286163985
2025-09-28,El Paso,Memphis,Dry Van,1362.2,2562.73,2707.4658,144.73582031249998,5.647720216819563
2025-09-28,Detroit,Tulsa,Dry Van,1097.5,2265.28,2231.875,33.4050000000002,1.4746521401327959
2025-09-28,Atlanta,Memphis,Reefer,221.3,659.63,675.6923,16.062321777343755,2.435050221691517
2025-09-28,Buffalo,Columbia,Reefer,650.1,1517.69,1452.5769,65.11309570312505,4.290276387346893
2025-09-28,Los Angeles,Corpus Christi,Dry Van,1546.2,3064.0,3068.9895,4.989501953125,0.1628427530393277
2025-09-28,Kansas City,Lexington,Flatbed,459.6,1163.05,1161.6996,1.3504150390624545,0.11610980087377624
2025-09-28,Montgomery,Phoenix,Dry Van,2067.8,3865.31,3639.8523,225.45770507812495,5.832849243091109
2025-09-28,Raleigh,New York,Reefer,461.1,1110.79,1078.5707,32.219321289062464,2.9005771828214573
2025-09-28,Providence,Savannah,Dry Van,917.6,1877.01,1774.8792,102.13084960937499,5.441145737602623
2025-09-28,Shreveport,Bakersfield,Dry Van,1631.3,3175.1,3129.4531,45.64687499999991,1.4376515700292876
2025-09-28,Atlanta,Raleigh,Dry Van,589.0,1235.23,1157.4196,77.81044433593752,6.299267693946675
2025-09-28,Bakersfield,Los Angeles,Reefer,398.1,1071.17,1190.6215,119.45145996093743,11.151494156944034
2025-09-28,Memphis,Syracuse,Dry Van,1003.2,1998.56,1974.4745,24.085512695312445,1.20514333796896
2025-09-28,Hartford,Grand Rapids,Dry Van,896.3,1837.98,1739.049,98.93104980468752,5.382596644396974
2025-09-28,Mobile,Buffalo,Dry Van,1028.1,1970.93,2000.2871,29.357109374999936,1.4895054301776285
2025-09-28,Salt Lake City,Fort Wayne,Flatbed,1840.5,3646.22,3568.901,77.3191210937498,2.120528138558557
2025-09-28,Tucson,Charleston,Dry Van,2287.0,4095.03,4078.6655,16.3644726562502,0.3996178942828306
2025-09-28,Mobile,Albuquerque,Dry Van,1465.4,2946.68,2850.879,95.80109374999984,3.2511536288297282
2025-09-28,Baltimore,Los Angeles,Reefer,3030.7,6276.34,6075.9336,200.40640625000015,3.193045728083567
2025-09-28,Houston,Savannah,Reefer,862.6,759.15,2096.919,1337.7689453125,176.21931704043996
2025-09-28,Houston,Lexington,Reefer,830.8,2019.44,2006.8395,12.600522460937555,0.6239612199885886
2025-09-28,El Paso,Memphis,Dry Van,1384.4,2636.98,2734.9138,97.93381835937498,3.713862765715894
2025-09-28,Chattanooga,Charleston,Dry Van,518.8,1154.54,1242.9323,88.39225097656254,7.656057908479788
2025-09-28,Amarillo,Baton Rouge,Dry Van,837.7,1784.89,1702.3456,82.5444189453126,4.6246221865388115
2025-09-28,Bakersfield,Albuquerque,Dry Van,526.9,1173.97,1202.7751,28.805146484374973,2.453652689964392
2025-09-28,Harrisburg,Richmond,Flatbed,173.3,510.64,493.6945,16.94551147460936,3.3184849354945487
2025-09-28,Baltimore,Mobile,Flatbed,1159.5,2643.41,2604.126,39.284023437499854,1.4861116299590247
2025-09-28,Reno,Hartford,Reefer,2840.3,5745.39,5570.091,175.29917968750033,3.0511275942538334
2025-09-28,Lubbock,Charleston,Dry Van,1439.2,2841.04,2826.5503,14.489707031249964,0.5100141860463058
2025-09-28,Columbia,Charleston,Dry Van,249.2,652.12,676.6575,24.537470703124995,3.7627232262658703
2025-09-28,Toledo,Austin,Flatbed,1412.9,3089.81,2811.5515,278.25848632812495,9.005682754865992
2025-09-28,Atlanta,Toledo,Reefer,602.3,1412.41,1335.3295,77.08053222656258,5.457376556846991
2025-09-28,Austin,Reno,Flatbed,1482.3,3167.21,2880.7366,286.47342773437504,9.044977369179026
2025-09-28,Richmond,Hartford,Dry Van,333.8,783.73,773.52673,10.203266601562518,1.3018854199229986
2025-09-28,Houston,Oklahoma City,Dry Van,291.2,746.15,747.4285,1.2785278320312727,0.1713499741380785
2025-09-28,Little Rock,Phoenix,Reefer,1685.4,3665.41,3719.6865,54.276523437500146,1.4807763234535876
2025-09-28,Dayton,New York,Dry Van,730.7,1541.54,1461.3923,80.14766601562496,5.199194702416088
2025-09-28,Providence,Cincinnati,Dry Van,1136.5,2347.52,2260.5332,86.98679687499998,3.7054762845470957
2025-09-28,Madison,Little Rock,Dry Van,637.1,1348.4,1253.0975,95.30246582031259,7.067818586496038
2025-09-28,Atlanta,Lexington,Dry Van,213.6,550.8,549.5847,1.2152832031249545,0.22063965198347033
2025-09-28,Cincinnati,Lexington,Dry Van,132.9,351.36,347.66452,3.6954797363281386,1.0517644969057771
2025-09-28,Fort Wayne,El Paso,Dry Van,1728.1,3319.67,3306.5022,13.167802734375073,0.39665999133573737
2025-09-28,Shreveport,Toledo,Flatbed,899.1,2022.01,1890.8104,131.1995751953125,6.4885720246345215
2025-09-28,Corpus Christi,Savannah,Flatbed,1027.8,2406.52,2301.9785,104.54148437499998,4.344093727664843
2025-09-28,Columbia,Richmond,Reefer,518.9,1363.38,1335.1619,28.21813476562511,2.0697189899826247
2025-09-28,Memphis,Lubbock,Reefer,848.7,2100.8,2000.603,100.19697265625018,4.769467472212974
2025-09-28,Grand Rapids,Austin,Dry Van,1429.8,2936.55,2832.889,103.66108398437518,3.5300295920169984
2025-09-28,Reno,San Antonio,Dry Van,1581.0,3212.43,3016.4143,196.01569335937484,6.101788781681619
2025-09-28,Bakersfield,Toledo,Dry Van,2148.6,4164.97,4111.3647,53.605253906250255,1.2870501805835397
2025-09-28,Oklahoma City,Fort Wayne,Flatbed,1146.8,2650.56,2565.3262,85.23382812499995,3.2156913303226466
2025-09-28,Lexington,Los Angeles,Dry Van,2233.0,4195.51,4201.4736,5.963632812499782,0.14214321530635804
2025-09-28,New York,Milwaukee,Reefer,926.1,2127.87,2082.2124,45.65759765624989,2.1456948806200518
2025-09-29,Phoenix,Columbia,Dry Van,2184.2,4238.86,4137.82,101.04017578124967,2.383663904475488
2025-09-29,Madison,Harrisburg,Dry Van,744.9,1516.81,1416.8386,99.97137695312495,6.590896483615281
2025-09-29,Nashville,Cincinnati,Reefer,189.1,603.85,607.48956,3.6395629882812273,0.6027263373820033
2025-09-29,Baton Rouge,Harrisburg,Dry Van,1231.7,2420.76,2480.836,60.07593749999978,2.481697380161593
2025-09-29,Tulsa,Columbia,Dry Van,763.4,1581.01,1511.0352,69.97484374999999,4.425958327271807
2025-09-29,Los Angeles,Albany,Reefer,3177.8,6620.24,6517.025,103.21509765624978,1.5590839252995325
2025-09-29,Nashville,Shreveport,Flatbed,376.4,1033.77,1006.4506,27.319377441406232,2.6426939688137816
2025-09-29,Albuquerque,Cincinnati,Reefer,1497.1,3381.26,3411.5881,30.32813476562478,0.8969477285279682
2025-09-29,Cincinnati,Hartford,Dry Van,938.9,1939.71,1920.1201,19.589882812500036,1.0099387440648362
2025-09-29,Baltimore,Oklahoma City,Dry Van,1782.2,3538.32,3460.3801,77.93987304687516,2.2027366955751644
2025-09-29,Mobile,Houston,Dry Van,471.3,1140.78,1071.5939,69.18612792968747,6.064808984176395
2025-09-29,Corpus Christi,Fort Wayne,Dry Van,1216.4,2480.38,2420.9016,59.47838867187511,2.3979546953239064
