route,count,mean,median
Raleigh → Corpus Christi,8,2800.06875,2821.615
Milwaukee → Louisville,8,531.925,524.875
Milwaukee → New Orleans,8,1446.58875,1380.605
Milwaukee → St. Louis,8,443.02625,429.325
Detroit → Lexington,8,1235.4825,1210.55
Detroit → Los Angeles,8,4357.62875,4260.02
Dallas → Nashville,8,1326.66125,1352.12
Raleigh → Milwaukee,8,1548.395,1656.495
Atlanta → Austin,8,2219.98375,2226.3999999999996
Richmond → Detroit,8,1356.09375,1354.67
Amarillo → Madison,8,2493.24625,2492.8450000000003
Dallas → Chattanooga,8,1295.795,1282.885
Dallas → Greensboro,8,1940.805,1880.745
Chattanooga → Birmingham,8,483.01875,472.58
Boston → Kansas City,8,2753.165,2747.02
Memphis → Raleigh,8,1739.15875,1699.675
Baton Rouge → New Orleans,8,531.3075,543.49
Chattanooga → Albuquerque,8,3036.6375,3005.8050000000003
Reno → Tampa,8,4151.43375,4262.889999999999
Charleston → Madison,8,1846.19125,1843.5700000000002
Boston → Tampa,8,2866.475,2831.995
Kansas City → Birmingham,8,1349.3575,1351.52
Detroit → Phoenix,8,4329.4375,4449.99
Buffalo → Albuquerque,8,4182.65625,4155.5599999999995
El Paso → Chattanooga,8,3162.605,3136.995
Amarillo → Providence,8,4535.43875,4483.15
Richmond → Salt Lake City,8,4688.7225,4598.16
Salt Lake City → Albany,8,4862.188749999999,4836.969999999999
Hartford → Dallas,8,3226.1175,3178.635
Memphis → Albuquerque,8,2723.74125,2722.98
Salt Lake City → Columbia,8,4030.8424999999997,4019.54
El Paso → Albuquerque,8,522.95875,511.90999999999997
Madison → Syracuse,8,1659.575,1635.3200000000002
Salt Lake City → Jacksonville,8,3810.1875,3715.69
Salt Lake City → Little Rock,8,2982.8025,2974.605
Salt Lake City → Los Angeles,8,1365.135,1344.97
Salt Lake City → Oklahoma City,8,2226.02625,2178.86
Salt Lake City → Tucson,8,882.27,837.72
Boston → Reno,8,5448.34375,5459.785
Baltimore → Washington,8,736.90125,736.025
Providence → Memphis,8,2479.72375,2699.545
Grand Rapids → Albany,8,1800.25875,1802.47
Madison → Albany,8,2163.60375,2153.8
Hartford → Las Vegas,8,5258.45375,5223.255
Hartford → Little Rock,8,3530.03125,2660.895
Kansas City → San Francisco,8,3743.675,3679.99
Buffalo → El Paso,8,3981.79125,3986.2
Amarillo → Indianapolis,8,2391.9625,2317.85
Amarillo → Las Vegas,8,2073.8475,1769.44
San Antonio → Baltimore,8,3833.685,3918.74
Providence → Montgomery,8,2600.645,2593.23
Providence → San Antonio,8,4060.4525,4003.005
Mobile → Louisville,8,1111.905,1103.675
Phoenix → Salt Lake City,8,1231.7,1236.08
Phoenix → Savannah,8,4629.48875,4539.4349999999995
Phoenix → St. Louis,8,3810.4275,3723.775
Providence → Fort Wayne,8,2265.6825,2232.645
San Francisco → Bakersfield,8,959.75625,962.105
San Francisco → Fresno,8,610.93625,603.375
Madison → Houston,8,2063.965,2009.02
San Antonio → Little Rock,8,1410.13625,1382.175
Madison → Austin,8,2494.6324999999997,2481.225
Madison → Grand Rapids,8,593.91125,642.905
Grand Rapids → Corpus Christi,8,2858.82375,2957.145
San Francisco → Atlanta,8,5646.405,4533.73
Mobile → Salt Lake City,8,3499.85875,3409.0
Detroit → El Paso,8,3656.4162499999998,3633.45
Jacksonville → Toledo,8,1753.14875,1734.875
Fresno → Chattanooga,8,4223.41375,4079.9750000000004
Fresno → Dayton,8,4459.24,4436.8099999999995
Corpus Christi → Kansas City,8,2015.0037499999999,2006.98
Lubbock → Reno,8,2975.96625,2958.92
El Paso → Harrisburg,8,4187.99875,4190.115
Lubbock → Salt Lake City,8,2351.415,2377.745
Lubbock → San Francisco,8,3316.78875,3288.75
Lubbock → Tampa,8,2035.92625,1956.055
San Francisco → Greensboro,8,4528.72625,4972.889999999999
San Francisco → Indianapolis,8,4152.875,4137.675
Mobile → Harrisburg,8,3288.92,2104.4700000000003
Austin → Albany,8,4202.785,4156.24
Detroit → Kansas City,8,1232.185,1225.445
Dallas → Oklahoma City,8,835.1725,843.47
Louisville → Tucson,8,3488.1525,3424.4049999999997
San Francisco → Raleigh,8,5515.46125,5406.045
Harrisburg → Phoenix,8,4978.695,4989.42
Harrisburg → Raleigh,8,901.985,884.335
Lubbock → New Orleans,8,1252.07,1400.395
Harrisburg → Tulsa,8,3081.295,2509.9300000000003
San Francisco → Richmond,8,5526.0512499999995,5383.155
San Francisco → Tampa,8,4434.50625,4433.575
Houston → Tampa,8,1365.17375,1349.795
Dallas → Richmond,8,2693.94,2632.3
Dayton → Amarillo,8,2764.0525,2665.415
Montgomery → Baltimore,8,2202.3424999999997,2235.825
Philadelphia → New Orleans,8,2749.54625,2702.385
Philadelphia → St. Louis,8,2257.70375,2249.88
Austin → Baton Rouge,8,1264.43,1267.0
Austin → Cincinnati,8,2368.81,2277.88
Austin → Corpus Christi,8,766.005,758.7950000000001
Philadelphia → Washington,8,682.035,689.205
Albuquerque → San Francisco,8,1777.535,1766.0149999999999
Corpus Christi → Los Angeles,8,3025.6425,2982.96
Corpus Christi → Memphis,8,2089.275,1643.725
Kansas City → Tampa,8,2015.09125,2024.81
Las Vegas → Albany,8,5210.3475,5179.43
Las Vegas → Amarillo,8,1697.23875,1648.9450000000002
Savannah → Green Bay,8,1992.835,1983.55
Lubbock → Dallas,8,1085.7037500000001,1065.585
Savannah → Oklahoma City,8,2361.31625,2382.19
Grand Rapids → Madison,8,730.825,727.995
Corpus Christi → Buffalo,8,3092.23,3106.1000000000004
El Paso → Lexington,8,3461.145,3411.465
El Paso → New Orleans,8,2654.50625,2675.465
Louisville → San Antonio,8,2686.6025,2068.79
Jacksonville → Green Bay,8,2077.79625,2012.55
Jacksonville → Greensboro,8,898.83875,902.72
Jacksonville → Little Rock,8,1176.5475000000001,1312.25
Indianapolis → El Paso,8,3286.0950000000003,3355.885
Philadelphia → Green Bay,8,2004.7,1995.365
St. Louis → Houston,8,1769.09875,1805.135
St. Louis → Indianapolis,8,262.8425,263.09000000000003
Louisville → Raleigh,8,1538.47125,1554.315
Harrisburg → Greensboro,8,1035.94375,1037.385
Albuquerque → Madison,8,3873.83,2722.315
Louisville → Fort Wayne,8,885.61875,871.365
Louisville → Lexington,8,491.095,487.995
Shreveport → Salt Lake City,8,3016.86625,3106.935
St. Louis → Albany,8,2409.52875,2406.265
St. Louis → Atlanta,8,935.87125,918.94
St. Louis → Columbia,8,1274.88125,1202.245
Philadelphia → Las Vegas,8,5386.88625,5268.01
Montgomery → Savannah,8,829.2425,811.1099999999999
Oklahoma City → Providence,8,3990.73625,4018.785
Austin → Greensboro,8,2684.57125,2623.725
Albuquerque → Jacksonville,8,3563.315,3478.495
St. Louis → Oklahoma City,8,1844.135,1837.23
St. Louis → Tucson,8,3468.86125,3535.27
Louisville → Atlanta,8,617.53,601.185
Louisville → Charleston,8,1332.6525,1293.335
Columbia → Salt Lake City,8,3988.01625,3932.865
Columbia → Washington,8,1547.96625,1231.255
Tampa → Albuquerque,8,3400.605,3362.8
Harrisburg → Austin,8,3366.25875,3360.005
Harrisburg → Bakersfield,8,4731.18125,4619.975
Syracuse → Dallas,8,2800.44375,2823.96
Syracuse → Detroit,8,956.2162500000001,941.7850000000001
Austin → Montgomery,8,2201.44125,2178.88
Indianapolis → Jacksonville,8,1425.01875,1430.0
Austin → Philadelphia,8,3912.9725,3880.505
Tampa → Jacksonville,8,878.1500000000001,840.6400000000001
Greensboro → Harrisburg,8,1032.48875,1047.655
Greensboro → Little Rock,8,1986.9475,1528.21
Greensboro → San Francisco,8,4957.52375,4889.6849999999995
Syracuse → Providence,8,1386.6675,1362.42
Birmingham → Philadelphia,8,2041.21,1996.58
Tampa → Chattanooga,8,1204.9625,1308.775
Tampa → Houston,8,1364.485,1367.095
Tampa → Indianapolis,8,1802.10375,1770.64
Columbia → New Orleans,8,1412.7725,1418.245
Chattanooga → Providence,8,2460.40875,2448.845
Los Angeles → Dallas,8,3059.92875,2982.575
El Paso → Phoenix,8,1290.90375,1285.83
Chattanooga → San Francisco,8,4505.66,4356.335
Chattanooga → Toledo,8,1358.7037500000001,1385.225
Jacksonville → Albuquerque,8,3653.76375,3622.43
Jacksonville → Buffalo,8,1763.2649999999999,1754.28
Dayton → Montgomery,8,1603.90375,1628.8400000000001
New York → San Francisco,8,5723.27375,5835.485
Birmingham → Raleigh,8,1401.57,1367.2849999999999
Tampa → Richmond,8,2216.32,2256.575
Tampa → Savannah,8,1289.155,1254.37
Tampa → Toledo,8,2204.2975,2122.08
Toledo → Austin,8,3595.6175,3141.54
Charleston → Indianapolis,8,1597.345,1569.2649999999999
Baltimore → Albuquerque,8,4778.1,4779.41
Baltimore → Atlanta,8,1954.38875,1938.62
Baltimore → Bakersfield,8,5703.89875,5687.81
Nashville → Harrisburg,8,1652.54875,1610.35
Dayton → Savannah,8,1227.4725,1189.5
Dayton → Syracuse,8,1298.88625,1299.6100000000001
New York → Green Bay,8,1798.4025000000001,1741.3400000000001
Bakersfield → Corpus Christi,8,2938.64,2897.635
New York → Little Rock,8,2689.6,2679.375
Grand Rapids → Reno,8,4637.5925,3799.29
Little Rock → Fort Wayne,8,1676.785,1641.575
Toledo → Buffalo,8,820.425,811.075
Las Vegas → Oklahoma City,8,2495.1862499999997,2485.0550000000003
Little Rock → New York,8,2666.77375,2677.085
Greensboro → Austin,8,2660.095,2713.435
Greensboro → Baltimore,8,1575.725,1572.295
Little Rock → Los Angeles,8,3581.18375,3613.985
Toledo → Nashville,8,1345.115,1329.275
Toledo → St. Louis,8,1030.86875,1015.0
Lexington → New Orleans,8,1408.3225,1377.51
Little Rock → Indianapolis,8,970.285,965.315
Grand Rapids → San Francisco,8,4317.265,4230.67
Grand Rapids → Tulsa,8,2119.27875,2067.125
Cincinnati → Las Vegas,8,3906.19875,3939.665
Nashville → Salt Lake City,8,3366.39,3407.92
Nashville → San Francisco,8,4341.68625,4289.165
Jacksonville → Albany,8,2713.6662499999998,2719.9750000000004
Fort Wayne → Detroit,8,546.145,546.9449999999999
Little Rock → Albany,8,3055.18125,2973.985
Albany → Syracuse,8,863.67125,875.98
Albany → Lubbock,8,4157.0775,4116.11
Tucson → Las Vegas,8,623.69875,613.25
Tucson → Raleigh,8,7184.45875,5056.15
Green Bay → Montgomery,8,2260.84875,2212.02
Chattanooga → Indianapolis,8,743.23375,740.29
Nashville → New Orleans,8,943.55125,924.1199999999999
Fort Wayne → Harrisburg,8,1102.03,1090.9
Cincinnati → Salt Lake City,8,3360.3525,3325.1800000000003
Green Bay → Fresno,8,4196.335,4059.21
Washington → Memphis,8,1873.86125,1858.77
Washington → Los Angeles,8,5231.64125,5267.889999999999
Washington → Grand Rapids,8,1432.57125,1377.1950000000002
New Orleans → Milwaukee,8,1439.76875,1415.32
Albany → El Paso,8,4708.63,4678.305
Washington → Toledo,8,1161.435,1134.26
Albany → Baltimore,8,1078.7125,1067.95
Green Bay → Albuquerque,7,2963.047142857143,2934.77
Washington → Providence,7,1169.9757142857143,1179.88
Albany → Birmingham,7,2561.6185714285716,2611.73
Amarillo → Salt Lake City,7,1429.1357142857144,1416.74
Memphis → Las Vegas,7,3443.2057142857147,3459.65
Baton Rouge → Washington,7,2567.0157142857142,2533.96
Reno → Salt Lake City,7,1106.6399999999999,1094.56
Reno → Savannah,7,3960.468571428571,4273.9
Kansas City → Madison,7,586.8057142857143,585.34
Memphis → Lubbock,7,1897.9557142857143,1913.27
Richmond → Providence,7,1073.5128571428572,1062.89
Salt Lake City → Boston,7,5522.99,5476.71
Memphis → Baltimore,7,2371.7371428571428,2387.39
Cincinnati → St. Louis,7,751.0942857142857,608.99
Green Bay → Boston,7,2339.96,2301.37
New Orleans → Lubbock,7,1445.0128571428572,1444.01
New Orleans → Mobile,7,786.2128571428572,771.61
New Orleans → Richmond,7,2405.9514285714286,2390.47
Green Bay → Jacksonville,7,2481.804285714286,2050.24
Boston → Indianapolis,7,2555.2085714285713,2529.72
Tucson → Little Rock,7,3156.718571428571,3073.46
Green Bay → Lubbock,7,3618.5485714285714,2930.55
Green Bay → New Orleans,7,2260.4742857142855,2234.9
New Orleans → Tampa,7,1231.9757142857143,1219.06
Nashville → Tampa,7,1985.972857142857,1288.49
Birmingham → Tucson,7,3697.88,3667.64
Green Bay → Raleigh,7,2051.3957142857143,2039.25
Memphis → Detroit,7,1606.78,1566.99
Salt Lake City → Charleston,7,4346.162857142857,4253.1
Salt Lake City → El Paso,7,643.2785714285714,636.77
Dallas → Fort Wayne,7,1913.5628571428572,2192.15
El Paso → Birmingham,7,3300.9842857142858,3370.45
Madison → San Francisco,7,3636.457142857143,3914.01
Madison → Tampa,7,2155.6428571428573,2120.76
Salt Lake City → Memphis,7,3047.3771428571426,3057.03
Salt Lake City → Nashville,7,3353.0342857142855,3326.24
Reno → Indianapolis,7,3694.5714285714284,3721.12
Fresno → Little Rock,7,3887.3985714285714,3825.29
Salt Lake City → Reno,7,1031.4471428571428,1157.69
Salt Lake City → Shreveport,7,2998.7057142857143,2923.05
Corpus Christi → Providence,7,3856.5514285714285,3806.23
Corpus Christi → Salt Lake City,7,2655.3342857142857,2550.35
Corpus Christi → Savannah,7,2437.38,2409.03
Green Bay → Tampa,7,2667.2242857142855,2734.39
Bakersfield → Indianapolis,7,3624.5514285714285,3504.91
New York → Austin,7,3465.078571428571,3737.58
Nashville → Detroit,7,1593.0114285714285,1552.35
Little Rock → Atlanta,7,1006.222857142857,992.4
Little Rock → Charleston,7,1880.5585714285714,1899.26
Tucson → Dallas,7,2817.3942857142856,2836.0
Lexington → Las Vegas,7,3899.1157142857146,3933.17
Reno → Chattanooga,7,3676.9157142857143,3583.8
Reno → Corpus Christi,7,3489.405714285714,3315.24
Reno → Detroit,7,4003.7714285714287,3950.76
Reno → El Paso,7,1553.945714285714,1510.77
Detroit → Richmond,7,1245.9114285714284,1330.65
Detroit → Shreveport,7,2157.6014285714286,2191.74
Kansas City → Providence,7,2732.345714285714,2749.08
Kansas City → Salt Lake City,7,3096.867142857143,3186.96
Kansas City → Savannah,7,1598.0742857142857,1611.25
Grand Rapids → Salt Lake City,7,3505.2771428571427,3475.77
Little Rock → Columbia,7,1424.43,1408.45
Little Rock → Corpus Christi,7,1291.0728571428572,1266.47
Little Rock → Dayton,7,1415.0442857142857,1398.98
Bakersfield → St. Louis,7,3736.574285714286,3698.14
Dayton → Salt Lake City,7,3414.16,3378.6
Little Rock → Fresno,7,3881.9985714285713,3830.83
Grand Rapids → St. Louis,7,1087.3428571428572,1080.16
Green Bay → Savannah,7,2037.7185714285713,2090.75
Indianapolis → Montgomery,7,1379.9271428571428,1376.06
Detroit → Charleston,7,1826.402857142857,1870.73
Toledo → Raleigh,7,1539.4171428571428,1525.42
Toledo → Salt Lake City,7,3657.652857142857,3574.44
Toledo → Savannah,7,1482.9600000000003,1457.18
Toledo → Washington,7,1162.09,1181.25
Tucson → Birmingham,7,3285.252857142857,3597.23
Grand Rapids → Raleigh,7,1867.2585714285713,1913.74
Boston → St. Louis,7,2584.464285714286,2475.36
Kansas City → Baltimore,7,2365.222857142857,2366.1
Raleigh → Salt Lake City,7,4528.2757142857145,4603.77
Reno → Albuquerque,7,1520.6614285714284,1520.95
Houston → Buffalo,7,2866.3514285714286,2855.05
Madison → Phoenix,7,3676.671428571429,3670.72
Buffalo → Fresno,7,5022.207142857143,5035.19
Amarillo → Green Bay,7,2759.9485714285715,2777.53
San Antonio → Birmingham,7,1994.797142857143,1975.7
Jacksonville → Baltimore,7,2666.787142857143,1886.99
Indianapolis → Salt Lake City,7,4644.567142857143,3565.01
Indianapolis → San Francisco,7,4152.7300000000005,4070.73
Indianapolis → Savannah,7,1287.5157142857145,1315.76
Dayton → Lubbock,7,2654.7757142857145,2537.26
Dayton → Madison,7,784.1485714285715,780.67
Dayton → New Orleans,7,1671.892857142857,1605.29
Columbia → Louisville,7,842.3257142857143,907.34
Charleston → Birmingham,7,1124.662857142857,1096.02
Greensboro → Birmingham,7,820.2028571428572,805.38
Toledo → El Paso,7,3520.77,3516.42
Boston → Little Rock,7,3039.4728571428573,3038.35
Dallas → Los Angeles,7,3321.6042857142857,3292.44
Dallas → Montgomery,7,1396.0142857142857,1393.6
Boston → San Antonio,7,4086.8485714285716,3969.34
Boston → San Francisco,7,6266.332857142857,6306.69
Boston → Savannah,7,1985.83,1976.79
Buffalo → Louisville,7,1283.75,1389.82
Madison → Albuquerque,7,2820.3328571428574,2875.23
Dallas → Kansas City,7,1590.9514285714286,1576.58
Little Rock → Tucson,7,2942.901428571429,2915.02
Birmingham → Oklahoma City,7,1764.7414285714287,1734.08
Birmingham → Richmond,7,1672.2142857142858,1676.39
Toledo → Albuquerque,7,4528.651428571428,3399.79
Grand Rapids → New Orleans,7,1848.5385714285715,2039.41
Dayton → Dallas,7,1877.4614285714285,1893.84
Albuquerque → Boston,7,4967.487142857143,4914.29
Albuquerque → Buffalo,7,3949.43,4030.59
Albuquerque → Charleston,7,3845.9114285714286,3900.59
Las Vegas → Nashville,7,3677.2485714285717,3692.21
Jacksonville → Austin,7,2315.3,2309.46
Baltimore → Chattanooga,7,2109.557142857143,2090.34
Baltimore → Columbia,7,1638.42,1606.77
Baltimore → Fresno,7,5864.347142857143,5680.52
Detroit → Albany,7,1656.9471428571428,1633.0
El Paso → New York,7,4442.821428571428,4955.88
El Paso → Providence,7,5127.441428571428,5174.53
Chattanooga → Tampa,7,1330.0257142857142,1306.33
Tampa → Milwaukee,7,1790.4471428571428,1969.26
Tampa → Oklahoma City,7,1976.5042857142855,1989.84
Little Rock → Tampa,7,1423.3071428571427,1463.87
Dallas → Lexington,7,1803.8999999999999,1898.3
Baton Rouge → Dallas,7,618.8242857142858,512.3
Baton Rouge → Dayton,7,1914.9071428571428,1930.18
Milwaukee → Providence,7,2510.2685714285717,2559.59
Milwaukee → Salt Lake City,7,3217.371428571428,3214.39
Madison → Fort Wayne,7,737.9485714285713,749.72
Madison → Fresno,7,3999.425714285714,3962.92
Grand Rapids → Detroit,7,391.1114285714286,388.05
Buffalo → Madison,7,1519.5185714285712,1516.48
San Antonio → Madison,7,2334.907142857143,2292.18
San Francisco → Boston,7,6571.74,6620.55
Montgomery → Salt Lake City,7,3464.61,3461.72
Montgomery → St. Louis,7,1456.387142857143,1454.67
Tampa → Cincinnati,7,1700.2328571428573,1704.0
Tampa → Corpus Christi,7,1510.3128571428572,1481.46
Tampa → Dallas,7,1393.7585714285713,1365.34
El Paso → Salt Lake City,7,684.1142857142858,665.14
El Paso → San Francisco,7,1810.2342857142855,1926.94
Las Vegas → Fort Wayne,7,3937.921428571429,3905.53
Chattanooga → New Orleans,7,1016.51,1004.11
Chattanooga → New York,7,2102.7657142857142,2033.38
Raleigh → Austin,7,3277.2871428571425,3218.43
Raleigh → Boston,7,1285.34,1262.28
